Filename,IoU_Score,Calculated_Sag,Coefficient_A,Coefficient_B,Coefficient_C
image_22_bg1_syn3.jpg,80.9,82.3,-0.005062618549045951,1.0618056931015423,164.18625589428214
image_35_bg4_syn2.jpg,73.72,15.98,-0.0009988750779481453,0.27357490015434455,117.99508188946736
image_27_bg0_syn0.jpg,80.1,65.03,-0.004000502616549848,1.369997383020616,98.2633116522024
image_35_bg0_syn2.jpg,71.82,29.08,-0.0017889656439328686,0.5653818565084494,66.79771484367666
image_18_bg5_syn4.jpg,68.3,80.13,-0.004968293239779744,1.5258150746597174,102.29002287200385
image_17_bg8_syn4.jpg,76.25,57.14,-0.003542572001029224,0.8673987373683266,104.98607152697885
image_20_bg9_syn4.jpg,77.36,51.09,-0.003192680882505421,1.300979470206665,65.22659367158086
image_9_bg6_syn1.jpg,79.76,71.13,-0.004375288388815678,0.9864174716013724,129.13942052305438
image_12_bg5_syn0.jpg,75.54,41.72,-0.0025863939866411973,0.5691620394779932,132.94658030149986
image_11_bg2_syn4.jpg,81.86,37.46,-0.002304609654687961,0.3841292051115496,132.4082293779555
image_38_bg8_syn0.jpg,77.67,35.79,-0.0022189398516548513,0.7239232235207848,136.3287133210948
image_0_bg6_syn3.jpg,67.39,30.17,0.001870847627217274,-0.6177487871417188,213.42750397601856
image_23_bg2_syn2.jpg,75.91,44.85,-0.0027587588425892493,1.010599478336078,69.15830057502919
image_12_bg2_syn0.jpg,79.07,96.0,-0.005905169347298527,1.8392811524677533,69.6043061068871
image_14_bg1_syn0.jpg,81.21,53.42,-0.0032863949161223397,0.8644866074171895,112.1197933228471
image_6_bg6_syn0.jpg,77.91,56.43,-0.0034711812085662873,0.996872702348732,113.21619959710279
image_23_bg9_syn1.jpg,77.99,81.37,-0.005005715266611482,1.4748219892469059,77.73632885454155
image_38_bg9_syn1.jpg,82.65,64.41,-0.003962344468091472,1.2751144750595225,95.2816301542764
image_36_bg6_syn0.jpg,75.85,75.29,-0.004668063814806042,0.8981986686167587,157.95779043975227
image_35_bg8_syn3.jpg,77.61,68.69,-0.004326958624810011,1.164423620747957,110.45046346132933
image_41_bg1_syn2.jpg,79.76,53.98,-0.0033204911339170073,0.6727917099943583,129.5302641847891
image_19_bg2_syn3.jpg,75.64,38.5,-0.0024059386046042363,0.4034798986592411,173.65037606989148
image_1_bg2_syn0.jpg,81.17,53.0,-0.0033123221893487428,0.43395636968251317,179.58823040230368
image_35_bg9_syn1.jpg,77.98,51.96,-0.003221425005783747,0.6331348941161197,174.84144796943397
image_31_bg5_syn1.jpg,79.87,64.09,-0.003942677810019286,1.2419326343460668,118.4081168981404
image_11_bg9_syn2.jpg,76.45,28.62,-0.0017746537595778023,0.7271676381592542,129.7958565296901
image_28_bg4_syn3.jpg,75.34,69.5,-0.004309241360121974,0.8536790401784654,161.90938819581865
image_42_bg1_syn0.jpg,76.81,41.42,-0.00256811265559738,0.5650994177877583,98.69979843197217
image_33_bg4_syn3.jpg,82.42,67.57,-0.004222595725700596,1.1183692851211924,90.20073515127037
image_30_bg1_syn3.jpg,75.77,37.3,-0.0023124876717585084,0.3800027504797608,118.23916993429124
image_27_bg3_syn1.jpg,78.44,18.57,-0.0011515027114967695,0.24233609646750554,170.01815604124332
image_43_bg3_syn0.jpg,74.07,48.22,-0.0029895315001311506,0.9402978159405517,136.38735040555005
image_24_bg7_syn1.jpg,78.25,46.47,-0.002881429361959205,0.4847990612191671,130.62835637416921
image_16_bg5_syn1.jpg,76.47,25.57,-0.001610293956185177,0.5726290944902575,93.92875327224881
image_38_bg8_syn1.jpg,75.44,29.25,-0.0017990303561634718,0.5788780767323811,79.89670298058371
image_23_bg3_syn3.jpg,72.82,23.39,-0.0014735093885636344,0.5084838571479643,107.83504341377193
image_32_bg7_syn2.jpg,80.13,46.49,-0.002859912434451624,0.6289823034810699,173.8978630948959
image_10_bg6_syn4.jpg,76.56,52.31,-0.0032176298984156475,0.713914731860746,116.72120160590038
image_7_bg6_syn1.jpg,72.54,17.4,-0.0010785137250799172,0.21840579939198765,81.69489155507262
image_27_bg4_syn3.jpg,76.21,59.86,-0.0037115323080190296,1.0658943663933047,149.50211258916974
image_22_bg5_syn4.jpg,79.36,60.15,-0.00370030659476757,0.9389261060187484,113.3589847373702
image_20_bg0_syn2.jpg,83.57,69.56,-0.004279207523405158,1.0232208530181253,117.11981278584112
image_35_bg7_syn4.jpg,84.95,51.1,-0.0031936036068701337,0.4444181606109365,182.0758596852516
image_36_bg1_syn2.jpg,83.9,61.88,-0.0038062387152620644,0.7038156280596704,148.95317785453227
image_31_bg4_syn0.jpg,79.72,54.27,-0.0033381611281540443,0.8422921171720286,139.0773839258555
image_20_bg1_syn1.jpg,77.18,36.3,-0.0022509077847520137,0.7795886680655904,76.59084809471815
image_24_bg9_syn3.jpg,77.74,57.99,-0.0035669668141924044,1.240496216217256,78.31330600359615
image_43_bg1_syn1.jpg,74.63,38.63,-0.002414153837874643,0.3589714875355294,143.63794352627087
image_34_bg0_syn4.jpg,74.78,22.7,-0.0014183936594484947,0.34952335672412815,170.904057822942
image_30_bg2_syn1.jpg,79.98,36.83,-0.0022831819606903246,0.8842590290208012,109.14284578663374
image_10_bg3_syn2.jpg,81.16,70.69,-0.0043827591103751465,1.463224289370524,102.45711768828623
image_25_bg6_syn2.jpg,80.59,39.81,-0.002468461643013937,0.48449984599581875,175.82492493883436
image_34_bg8_syn4.jpg,75.43,67.5,-0.004185253755932757,0.819384468071415,159.8966786885129
image_30_bg2_syn2.jpg,80.93,54.3,-0.003393435016979556,0.7245219964130997,149.88746824385356
image_9_bg5_syn0.jpg,81.27,101.8,-0.006311404257127366,2.0727756393531993,73.63355773783213
image_31_bg6_syn0.jpg,86.07,56.89,-0.003499304478747796,1.3086366189533503,65.42928344442133
image_27_bg9_syn4.jpg,79.16,59.93,-0.0037452538947436525,0.9450105615277039,101.16442815861816
image_15_bg2_syn0.jpg,76.26,38.52,-0.002388451147307357,0.34554202540954265,137.15204475125003
image_32_bg6_syn4.jpg,78.07,54.08,-0.0033264749065362274,0.670205633851705,173.02162514030638
image_6_bg4_syn3.jpg,74.23,25.41,-0.0015753470291876173,0.3899435407226087,161.8183066746975
image_28_bg7_syn2.jpg,80.52,76.55,-0.00470901781496179,1.1077703453316876,89.26092785288597
image_33_bg7_syn1.jpg,83.57,63.24,-0.003920647037692498,1.103420582997993,66.14836049167734
image_24_bg3_syn4.jpg,82.63,89.92,-0.005531170877413717,1.146458391477514,148.30004772185802
image_15_bg8_syn2.jpg,78.91,45.13,-0.0027758615614672474,0.9063707988093475,120.10879040047118
image_8_bg6_syn1.jpg,79.32,37.65,-0.002334278574412246,0.8124811514005357,131.19799014043346
image_14_bg7_syn0.jpg,81.76,52.51,-0.003229880056199902,0.7173070842299925,154.94587134502044
image_13_bg5_syn2.jpg,85.91,70.24,-0.004321075715961788,1.2023447235676192,137.21982848713856
image_31_bg9_syn4.jpg,73.31,25.4,-0.0015746799334696061,0.2851849369953143,105.45091900615678
image_30_bg6_syn1.jpg,76.36,48.86,-0.0030056917524165653,0.812664532384167,172.02034104185915
image_39_bg5_syn4.jpg,76.49,23.74,-0.0014719783538384161,0.251138205919366,183.59050028651095
image_26_bg8_syn0.jpg,77.83,74.58,-0.004624001700080668,1.1457705403170144,186.22761665227458
image_30_bg4_syn4.jpg,79.13,76.36,-0.004734211021631283,1.0887221697631848,135.96026862203192
image_25_bg7_syn1.jpg,79.84,55.57,-0.003445334538816868,1.1474380657212022,85.9300877670645
image_23_bg2_syn3.jpg,75.97,39.44,-0.002464385783508261,0.7709927081568053,110.26054987344017
image_3_bg7_syn0.jpg,82.02,52.32,-0.003218541798677181,0.8201563473031628,128.10172640055274
image_19_bg2_syn2.jpg,74.33,33.75,-0.0021088916526556638,0.30766157100351565,170.61471850439196
image_26_bg3_syn0.jpg,73.71,24.03,-0.0014896825816288048,0.4025489098060172,132.95939976498985
image_24_bg8_syn3.jpg,79.83,61.24,-0.0037669097751146983,1.048686500765677,123.143211382095
image_37_bg5_syn2.jpg,75.64,52.66,-0.0032648480654911124,1.0771653044500271,106.33053791638974
image_38_bg0_syn3.jpg,80.45,56.97,-0.0035044763472096927,1.100895275472016,104.77676160999361
image_15_bg3_syn0.jpg,60.41,1.49,-9.187630779523823e-05,-0.11905929418806484,157.6274122122417
image_36_bg0_syn3.jpg,82.61,72.33,-0.004484275836452441,0.997361618033929,118.22472016324261
image_20_bg3_syn1.jpg,82.44,75.28,-0.004630985014291137,0.9607821390410429,177.38621409619924
image_12_bg4_syn4.jpg,74.09,13.57,-0.0008482539896760931,0.5004069828969068,85.91085524718491
image_19_bg4_syn4.jpg,73.68,37.14,-0.002284736137122605,0.6745984880709968,117.82653121234593
image_40_bg4_syn2.jpg,80.09,63.56,-0.0039101723387458915,0.9455120455599392,113.07701608460049
image_4_bg6_syn0.jpg,76.68,87.5,-0.00538244170709756,1.6317958732100495,76.55023914046804
image_6_bg3_syn0.jpg,82.34,48.69,-0.003018864076953201,0.5241506341701845,173.76045215606817
image_24_bg9_syn0.jpg,78.65,56.86,-0.003497453325706518,0.8842076627349018,147.90196854901714
image_18_bg8_syn3.jpg,76.46,45.85,-0.0028204277493717885,0.7500302273228934,124.01568578913847
image_32_bg3_syn2.jpg,78.04,53.37,-0.0033087646324826752,0.8104950208113351,115.12294974342579
image_26_bg0_syn3.jpg,81.19,89.03,-0.00547635971424409,1.0392286777604929,163.97650445545264
image_37_bg6_syn3.jpg,83.75,59.94,-0.003687261445429653,1.2158463195366607,68.39849805427477
image_0_bg8_syn2.jpg,76.76,49.68,-0.0030804280405888175,0.5074579310925449,170.83733712929612
image_10_bg3_syn3.jpg,79.23,34.41,-0.0021336116291393844,0.6180100234716159,72.16008002918419
image_10_bg8_syn1.jpg,79.74,48.97,-0.0030124462429133815,0.6430806557753125,188.71353883153236
image_20_bg8_syn4.jpg,81.56,70.36,-0.004327912244707421,1.1138407998141648,155.45337367992883
image_25_bg7_syn4.jpg,81.12,60.44,-0.003747209219387131,0.8407742660159752,138.13645480447516
image_17_bg6_syn2.jpg,77.62,64.39,-0.003992356659942261,0.8919635942408745,99.21325775149253
image_5_bg0_syn4.jpg,66.25,15.67,-0.0009715189389623049,0.49995052291358627,89.755840538908
image_20_bg0_syn3.jpg,85.25,90.92,-0.005637329603266632,1.0559061373902676,171.90797176053957
image_26_bg6_syn2.jpg,85.86,58.33,-0.003616359212285178,0.6722638247593296,130.8967951584001
image_19_bg1_syn4.jpg,78.25,76.54,-0.00470846652958042,0.8351304666466302,166.67669820208025
image_10_bg3_syn0.jpg,80.83,58.13,-0.00360385489375614,0.5467624424739616,185.83094135489398
image_44_bg7_syn4.jpg,81.35,59.17,-0.0036397529760284603,1.0604315763304282,146.1064440503429
image_5_bg6_syn1.jpg,80.89,61.99,-0.0038133110079640944,1.117500542276479,151.1437830473882
image_25_bg0_syn1.jpg,77.32,32.66,-0.002009365457141982,0.45865448253199076,82.76453904788617
image_26_bg9_syn0.jpg,77.06,22.37,-0.0013762470439712077,0.265289399599965,90.74246217656102
image_8_bg9_syn4.jpg,77.05,68.37,-0.004238715562085822,1.4263179454263368,100.3724597616076
image_31_bg7_syn1.jpg,80.0,51.48,-0.003192061710792568,0.859884710210094,64.04719252725789
image_6_bg9_syn3.jpg,76.37,33.36,-0.0020685450616726737,0.7721624305540022,105.80586707524607
image_19_bg4_syn2.jpg,67.08,49.35,-0.0030838454940606513,0.7165225371494333,167.64201809761178
image_2_bg4_syn1.jpg,79.83,43.86,-0.0027628606104171246,0.6575880924562685,93.89569572091317
image_1_bg9_syn3.jpg,78.96,65.75,-0.004076648166450931,0.7100790800214445,181.60722566318773
image_11_bg1_syn4.jpg,80.03,43.98,-0.0027267810506333067,0.6752737531376679,151.04817942167264
image_38_bg7_syn2.jpg,80.8,93.03,-0.005722584115582589,1.8012201963704157,75.59432026719482
image_17_bg1_syn3.jpg,79.99,77.29,-0.004792055477540353,1.6081900560255589,75.46780019273174
image_26_bg3_syn1.jpg,73.63,33.51,-0.0020941388365431877,0.3151416440447467,161.62261870630644
image_39_bg8_syn4.jpg,77.59,38.06,-0.0023413853482481465,0.7830370640960109,71.28024716285783
image_25_bg6_syn4.jpg,83.57,80.01,-0.004921608991780932,0.9686907766453527,166.96803866453385
image_25_bg7_syn3.jpg,79.09,21.98,-0.0013737692954621109,0.38538303606899227,80.66046734276792
image_30_bg9_syn2.jpg,81.78,75.69,-0.004656299211249854,0.8093602203295889,168.54514879835156
image_9_bg2_syn1.jpg,78.38,38.56,-0.0023906886385960794,0.49116723735273904,130.00869372625107
image_27_bg4_syn1.jpg,77.91,74.07,-0.0045925334000205395,0.9730055595721646,153.26584690918443
image_10_bg2_syn3.jpg,74.27,52.66,-0.003265167878244888,0.7819180190271053,139.97711876705938
image_12_bg0_syn1.jpg,72.45,23.34,-0.0014471017955370472,0.32650976183441827,161.7378207228864
image_19_bg5_syn3.jpg,77.6,63.88,-0.003929836055684546,1.1591956316497387,123.89456175681812
image_6_bg8_syn4.jpg,78.19,70.89,-0.004360825860025824,0.9141551061344113,127.12574547181602
image_30_bg4_syn0.jpg,74.91,26.15,-0.0016088041897085869,0.32858696784297103,179.63428191572692
image_10_bg0_syn4.jpg,83.08,73.86,-0.004579101214581777,0.825916164045365,189.07151357673104
image_19_bg9_syn0.jpg,70.9,20.16,-0.001269763099797106,0.37966522762299615,135.01976053068609
image_38_bg9_syn4.jpg,81.97,90.89,-0.005591242346162312,1.744730873527375,99.42333607228184
image_36_bg1_syn3.jpg,79.98,48.59,-0.0029887319233752293,0.7890304094767735,105.99900143432234
image_17_bg8_syn0.jpg,74.51,48.31,-0.003019022799696899,0.6846377806066393,112.59849771706419
image_2_bg9_syn4.jpg,81.65,49.2,-0.0030504965141973667,0.6485052325409322,167.86023248050174
image_10_bg4_syn1.jpg,80.83,95.75,-0.005889941803186329,1.1523119716682837,176.22954256206523
image_14_bg1_syn1.jpg,76.47,59.58,-0.0036650554707936163,0.6104244494034232,160.50622384504862
image_1_bg2_syn3.jpg,76.72,39.68,-0.0024604530256112614,0.5292943949810492,94.88230862375154
image_14_bg6_syn1.jpg,78.93,78.16,-0.0048844241798820685,1.7490041581513076,64.7668118818478
image_34_bg3_syn1.jpg,75.39,19.8,-0.001218275482721155,0.34167240016514183,150.93617397444814
image_35_bg3_syn3.jpg,77.29,69.05,-0.004280803402385142,0.8508299734969876,190.11540919106335
image_20_bg8_syn1.jpg,77.32,72.03,-0.004431132606695832,1.0328574291196229,107.58465083183354
image_19_bg1_syn2.jpg,79.85,41.85,-0.0025746560105475266,0.7531423251898225,141.2711985779185
image_43_bg0_syn0.jpg,73.85,67.26,-0.004137660070935532,1.0495569992246205,166.90969437840735
image_31_bg2_syn0.jpg,85.17,51.29,-0.003180244042743722,0.3807373053032954,190.65195927217312
image_43_bg0_syn3.jpg,70.52,36.01,-0.002215053505921773,0.6610268919254831,152.15603131859837
image_26_bg9_syn2.jpg,78.32,41.72,-0.002607305588652164,0.6490087636516954,189.83511865408565
image_39_bg0_syn2.jpg,80.13,53.55,-0.003294011938813913,0.8579388339934948,90.20980141413729
image_21_bg1_syn3.jpg,77.66,61.37,-0.0037751841545331957,1.0003870835189395,129.14023811712002
image_10_bg9_syn3.jpg,79.12,38.53,-0.0023887720647807944,0.5647876529847179,117.20688980975768
image_5_bg7_syn0.jpg,71.94,43.97,-0.0027259258472821573,0.36189875077777617,181.29840159498
image_7_bg3_syn0.jpg,78.82,51.81,-0.0032119910851064666,0.6623283222109678,138.4828587754303
image_5_bg5_syn2.jpg,80.58,76.8,-0.0047242654972272004,1.127915860533972,121.11943518374811
image_37_bg9_syn1.jpg,78.88,41.04,-0.002524465620521072,0.8341173050390981,115.21950459155968
image_44_bg4_syn0.jpg,69.03,21.81,-0.001352302683625907,0.39654024327441845,148.7963805828183
image_33_bg0_syn1.jpg,77.15,23.23,-0.0014405229373345711,0.26246546286445943,118.54112882973676
image_1_bg0_syn0.jpg,81.24,93.15,-0.005775556678051711,1.077142733125363,175.02179418173773
image_22_bg1_syn0.jpg,79.48,51.07,-0.0032167561421758456,0.7338033700609474,139.30561608992514
image_24_bg7_syn2.jpg,80.5,56.48,-0.0035018013261338783,0.7369927960533035,107.65938150899885
image_16_bg0_syn4.jpg,75.02,46.75,-0.0028760075586472993,0.6196346070895814,174.74019163453167
image_19_bg3_syn2.jpg,79.53,42.57,-0.0026603536300406753,1.015917874905574,81.1750304379781
image_29_bg6_syn0.jpg,81.9,68.23,-0.004230093331143828,0.8622162886296001,183.1872751705884
image_35_bg7_syn0.jpg,81.72,85.76,-0.0053168379435919386,1.599763440807619,110.65560087572244
image_2_bg8_syn2.jpg,75.7,38.77,-0.0024035674429258164,0.40273310680330304,164.49839077860872
image_20_bg0_syn1.jpg,79.74,78.78,-0.004846116877026259,1.5279854880200145,75.12270010263518
image_34_bg5_syn1.jpg,73.05,28.9,-0.0017918509273937581,0.38286853866338133,179.71093592956782
image_37_bg7_syn2.jpg,79.27,48.75,-0.0030705771849691295,0.8768145748759785,97.85232457800744
image_43_bg6_syn0.jpg,73.65,45.43,-0.002794710746510001,0.5889084615014483,113.5133568567827
image_30_bg2_syn3.jpg,78.05,40.14,-0.002469448699512741,0.7848089921982955,131.9773503515744
image_4_bg8_syn3.jpg,76.28,41.31,-0.0025613414230463405,0.466424961107819,111.64433897237727
image_25_bg7_syn0.jpg,79.7,73.7,-0.004533924881855017,0.7025451950932193,189.88879992701467
image_27_bg3_syn0.jpg,78.94,75.45,-0.004641583005702638,1.2140665911740434,66.41489615167427
image_3_bg1_syn4.jpg,77.33,63.78,-0.003923658793923058,1.2063031359450047,75.43568829788454
image_34_bg0_syn0.jpg,79.63,46.38,-0.002875347486319575,0.4306745235416933,157.88806162502232
image_34_bg9_syn2.jpg,76.96,42.6,-0.002620515936318309,0.6539807752246208,95.54253927151382
image_6_bg5_syn1.jpg,79.98,66.78,-0.004140663816364826,1.0152753710684066,177.0163575051304
image_38_bg2_syn2.jpg,78.55,52.71,-0.003268208740528477,0.600110572781054,142.17722151223776
image_32_bg6_syn0.jpg,80.43,74.83,-0.004603389652151907,1.2591122520510458,133.36742335680245
image_38_bg4_syn3.jpg,72.11,35.56,-0.002187283896110524,0.6004128138452663,68.87207894014891
image_43_bg8_syn2.jpg,77.58,20.87,-0.0013144082620050394,0.3387856587603674,120.810212810922
image_5_bg4_syn2.jpg,75.66,15.9,-0.0009856613120670646,0.23564272387954097,87.81327979920255
image_14_bg3_syn0.jpg,80.4,45.75,-0.0028146076068674814,0.9253218000937523,112.37990093918594
image_38_bg3_syn0.jpg,75.82,86.31,-0.005351235201943694,1.7488004989538535,75.29271051992522
image_6_bg3_syn3.jpg,81.63,46.84,-0.002881489777750114,0.46548784213895267,186.90541728510905
image_2_bg3_syn1.jpg,80.11,69.2,-0.004257068191749399,1.0324796433587873,104.18196786045301
image_31_bg7_syn0.jpg,78.72,29.08,-0.0018028089264682946,0.5494334404079265,66.7637412696671
image_15_bg0_syn0.jpg,76.21,28.04,-0.0017250586584862343,0.5478614272790787,119.4630884875248
image_14_bg8_syn4.jpg,77.55,33.39,-0.002053805457237706,0.4511675769751705,152.57362892230336
image_9_bg0_syn3.jpg,79.78,41.65,-0.0025823709988558293,0.4135897813085724,160.89624587741764
image_16_bg5_syn0.jpg,79.04,71.5,-0.004398300306996768,1.295399149196637,86.36082368364538
image_32_bg6_syn2.jpg,71.49,27.99,-0.0017352763452301138,0.4705520581362223,162.81906994538951
image_28_bg3_syn4.jpg,71.54,32.07,-0.0019728912937148958,0.49586180551222075,176.64869624872344
image_3_bg2_syn1.jpg,80.32,81.28,-0.004999711623200403,1.1529543408063903,129.87902857887758
image_38_bg7_syn1.jpg,78.1,66.63,-0.004098589854246515,1.0992797579305427,141.1624337112788
image_2_bg5_syn3.jpg,78.54,17.06,-0.001049294247797055,0.23761180951614913,79.58315417991213
image_28_bg9_syn1.jpg,79.29,45.88,-0.002822110515173212,1.0300250712318504,91.30355277817358
image_38_bg1_syn0.jpg,80.63,76.43,-0.004701693912126069,1.5295247938546812,91.08001235037705
image_8_bg5_syn0.jpg,78.35,64.3,-0.003986468777812419,0.5316441886547354,189.541916172957
image_37_bg4_syn3.jpg,77.69,56.99,-0.0035059717900535895,1.0836478349168392,121.37785007813834
image_31_bg8_syn0.jpg,75.83,54.01,-0.0033226498417464377,0.7685321473906445,130.78980770945586
image_13_bg2_syn4.jpg,77.35,63.28,-0.003892686082787747,1.0061738754312817,148.240866873836
image_4_bg9_syn2.jpg,74.88,44.63,-0.0027667677486387914,0.8019980823235838,133.21131636825046
image_0_bg8_syn0.jpg,79.21,80.52,-0.005031781692468189,1.1092438032168066,142.12659410962485
image_28_bg6_syn4.jpg,79.92,51.26,-0.0031532553905123093,0.9428545550439809,64.32532209588852
image_24_bg3_syn1.jpg,77.92,60.97,-0.0037800881076750703,1.154243154902129,128.30516499384225
image_30_bg4_syn2.jpg,74.22,36.06,-0.002235970383579675,0.6807176130736395,88.12947337394453
image_18_bg6_syn2.jpg,77.82,58.39,-0.0036202863686969323,0.6033728496026306,184.36276014849346
image_39_bg7_syn4.jpg,80.64,47.6,-0.002950992225930594,0.7277987006673191,174.02440340737468
image_5_bg3_syn0.jpg,84.34,66.79,-0.004141193145444636,0.9416591207048978,159.91455551704502
image_3_bg4_syn1.jpg,74.58,45.43,-0.0027944346902874844,0.7238320784737429,131.0746161194677
image_34_bg2_syn4.jpg,77.75,78.32,-0.004817987686024037,0.991605570035995,165.20553372258965
image_16_bg9_syn4.jpg,77.49,47.32,-0.002911124700617293,0.6559156613102181,92.96139685389414
image_40_bg0_syn3.jpg,72.02,30.12,-0.0018674006028081415,0.27060230815253494,168.926125820368
image_38_bg9_syn0.jpg,86.65,73.46,-0.004519015153036916,1.4438635665383377,93.54578791443703
image_5_bg9_syn3.jpg,77.36,35.51,-0.002201779125209276,0.5997398701341659,149.04187453201703
image_29_bg3_syn0.jpg,78.41,67.68,-0.004163544423326769,1.1556621087702394,64.73934056867749
image_7_bg3_syn2.jpg,79.93,82.95,-0.005102483607334035,1.4482280482316214,102.16154244105705
image_36_bg6_syn4.jpg,74.35,54.21,-0.003334707158003625,1.0952215943217503,94.14026519904348
image_9_bg9_syn1.jpg,76.58,38.38,-0.002360943656078899,0.5664036519822641,115.68745535069121
image_0_bg4_syn3.jpg,81.27,58.37,-0.0035906459863809703,0.47974202916671654,192.99236673559375
image_37_bg9_syn2.jpg,75.77,30.67,-0.0018868674944903159,0.40664810882207525,82.98982568021546
image_15_bg5_syn0.jpg,80.26,79.39,-0.004883619765803649,0.9656354186460676,169.8320224032436
image_15_bg2_syn3.jpg,77.06,66.73,-0.004137416399231536,1.2746162943618429,124.38939554925314
image_28_bg1_syn4.jpg,74.65,41.73,-0.002586991110058908,0.45713072298673796,167.44138902254107
image_7_bg8_syn0.jpg,78.72,75.17,-0.004624228598854356,1.0801417760018013,136.26194881803877
image_26_bg4_syn3.jpg,83.69,58.52,-0.003628449421487421,0.8111560600176192,152.14311874801405
image_12_bg5_syn1.jpg,78.21,45.74,-0.002813388647943278,0.8575589150716773,76.16446360485823
image_23_bg4_syn3.jpg,79.3,83.96,-0.005205799760748973,1.1260658287430745,157.43831057111495
image_6_bg5_syn3.jpg,81.25,80.24,-0.004935778175721031,1.7021749784989675,75.59239956687006
image_41_bg6_syn4.jpg,76.58,62.75,-0.0038902936875093905,1.1977669418941326,72.21749915682777
image_41_bg3_syn1.jpg,79.27,65.11,-0.004005247628682143,0.7419003539617929,163.6755854800889
image_22_bg2_syn3.jpg,78.4,68.67,-0.004224431207726552,1.0047844912267634,171.32061208237988
image_39_bg6_syn1.jpg,77.47,59.51,-0.0037187706976556227,0.8418585316102931,165.24101707032852
image_37_bg9_syn0.jpg,81.53,32.69,-0.0020587865273323813,0.4724227753622145,126.19794790347359
image_36_bg7_syn0.jpg,80.84,61.08,-0.0037573314579250963,0.9607588389798614,158.21942434122312
image_9_bg4_syn0.jpg,78.36,24.79,-0.0015372823310574825,0.24737892597491878,133.86469829100417
image_9_bg2_syn4.jpg,74.51,19.09,-0.0011740798518847183,0.24846565925824554,164.51825381582506
image_26_bg5_syn2.jpg,76.42,26.31,-0.0016182796023913044,0.42045264991833425,152.83868578400177
image_32_bg1_syn1.jpg,74.09,20.31,-0.0012895047659547986,0.3525077905078643,158.81971309746913
image_5_bg6_syn0.jpg,78.8,78.17,-0.004808888523513874,1.4601253858161831,71.26452949896351
image_28_bg9_syn0.jpg,77.85,82.39,-0.0050684688898810955,1.4939273141319045,85.32823090847418
image_8_bg7_syn0.jpg,76.8,44.14,-0.002715112615597913,0.5677637677376579,136.9340343039234
image_13_bg9_syn1.jpg,74.65,48.03,-0.0029779051748439374,0.5393291374441255,190.8703029456005
image_21_bg1_syn2.jpg,73.37,42.59,-0.0026613497058295974,0.4075510373732677,155.93493755300264
image_32_bg0_syn0.jpg,80.74,73.61,-0.004528212123291088,0.971698666864062,124.80542931788138
image_8_bg6_syn0.jpg,81.17,57.86,-0.0035590832273962813,0.6961583521742186,186.49213575970685
image_9_bg3_syn1.jpg,78.51,50.91,-0.0031319747274455227,0.8132560465405505,175.05260606483392
image_16_bg7_syn4.jpg,72.4,37.04,-0.002351689089212919,0.7893733598189415,87.65664124036667
image_13_bg4_syn4.jpg,77.63,80.15,-0.005008740312812727,1.397056673911085,96.35960625089272
